timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,kernel_openat_delta,kernel_execve_delta,kernel_connect_delta,scenario,collector_type,label
2026-05-26 22:01:40.754817,22,1,40,4.9,44.7,0.0,50.2,92.19,234,234,227,1,4,1,3,5,1,4,776,3.3162,234,1.0,234,13,13,2,0.0209,0,2489,1997,281,1387,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:41.435150,22,1,41,4.7,44.7,0.0,50.2,92.21,234,234,227,1,4,1,3,5,1,4,776,3.3162,234,1.0,234,13,13,2,0.0201,0,2499,1987,282,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:42.105553,22,1,42,2.4,44.7,0.0,50.2,92.22,234,234,227,0,4,1,3,5,1,4,776,3.3162,234,1.0,234,13,13,2,0.0103,0,2472,1990,277,1385,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:42.771293,22,1,42,0.0,44.7,0.0,50.2,92.23,234,234,227,1,4,1,3,5,1,4,776,3.3162,234,1.0,234,16,16,2,0.0,0,2462,1956,262,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:43.463223,22,1,43,4.9,44.7,0.0,50.2,92.24,234,234,227,0,4,1,3,5,1,4,776,3.3162,234,1.0,234,14,14,2,0.0209,0,2517,2058,333,1407,2,6,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:44.158117,22,1,44,2.5,44.7,0.0,50.2,92.25,234,234,227,2,4,1,3,5,1,4,776,3.3162,234,1.0,234,14,14,2,0.0107,0,3131,2312,602,1388,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:44.810675,22,1,44,2.5,44.7,0.0,50.2,92.26,234,234,227,1,4,1,3,5,1,4,776,3.3162,234,1.0,234,14,14,2,0.0107,0,2486,1973,257,1387,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:45.462693,22,1,45,2.4,44.8,0.0,50.2,92.27,234,234,227,0,4,1,3,5,1,4,776,3.3162,234,1.0,234,14,14,2,0.0103,0,2495,2027,312,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:46.134515,22,1,46,2.4,44.9,0.0,50.2,92.28,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,14,14,2,0.0103,0,2749,2067,380,1385,2,27,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:46.843578,22,1,46,7.1,44.9,0.0,50.2,92.3,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,14,14,2,0.0303,0,2523,2003,301,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:47.537535,22,1,47,2.4,44.9,0.0,50.2,92.31,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,14,14,2,0.0103,0,3033,2233,528,1381,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:48.212903,22,1,48,0.0,44.9,0.0,50.2,92.32,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0,0,3111,2245,446,1396,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:48.891213,22,1,48,4.4,44.9,0.0,50.2,92.33,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0188,0,2480,1968,262,1385,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:49.583179,22,1,49,4.8,44.9,0.0,50.2,92.34,234,233,226,1,4,1,3,5,1,4,774,3.3077,234,1.0,234,14,14,2,0.0205,0,2461,1970,267,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:50.263642,22,1,50,2.6,44.9,0.0,50.2,92.35,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0111,0,3417,2734,1030,1761,3,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:50.953415,22,1,50,0.0,44.9,0.0,50.2,92.36,234,234,227,2,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0,0,2606,2000,280,1388,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:51.624877,22,1,51,2.6,44.9,0.0,50.2,92.38,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0111,0,2347,1959,259,1379,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:52.308715,22,1,52,2.6,44.9,0.0,50.2,92.39,234,234,227,2,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0111,0,2677,2026,307,1388,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:52.993156,22,1,52,2.6,44.9,0.0,50.2,92.4,234,234,227,2,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0111,0,2545,1976,271,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:53.681658,22,1,53,2.5,44.9,0.0,50.2,92.41,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0107,0,2532,1990,276,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:54.389093,22,1,54,2.4,44.9,0.0,50.2,92.42,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0103,0,2484,1995,284,1388,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:55.067207,22,1,55,4.9,44.9,0.0,50.2,92.43,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,14,14,2,0.0209,0,2772,2039,324,1387,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:55.742399,22,1,55,2.5,44.9,0.0,50.2,92.44,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,14,14,2,0.0107,0,3817,2580,858,1388,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:56.450761,22,1,56,0.0,44.9,0.0,50.2,92.46,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,14,14,2,0.0,0,2608,2044,343,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:57.121148,22,1,57,2.5,44.9,0.0,50.2,92.47,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,14,14,2,0.0107,0,2667,1992,280,1385,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:57.801949,22,1,57,2.3,44.9,0.0,50.2,92.48,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,13,13,2,0.0098,0,2414,1976,260,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:58.483010,22,1,58,2.5,44.9,0.0,50.2,92.49,234,234,227,0,4,1,3,5,1,4,777,3.3205,234,1.0,234,13,13,2,0.0107,0,2600,1993,293,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:59.151935,22,1,59,0.0,44.9,0.0,50.2,92.5,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,13,13,2,0.0,0,2589,2031,312,1388,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:01:59.839041,22,1,59,0.0,44.8,0.0,50.2,92.51,233,233,226,1,4,1,3,5,1,4,773,3.3176,233,1.0,233,13,13,2,0.0,0,2658,2103,435,1400,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:00.520967,22,2,0,4.9,44.9,0.0,50.2,92.52,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,13,13,2,0.0209,0,3437,2657,932,1738,3,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:01.203352,22,2,1,4.5,44.9,0.0,50.2,92.54,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,13,13,2,0.0192,0,2427,1966,257,1382,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:01.897741,22,2,1,0.0,44.9,0.0,50.2,92.55,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0,0,2484,1982,271,1385,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:02.562090,22,2,2,5.0,44.9,0.0,50.2,92.56,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0214,0,2545,1996,281,1387,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:03.248572,22,2,3,2.4,44.9,0.0,50.2,92.57,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0103,0,2602,2023,318,1381,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:03.929687,22,2,3,7.1,44.8,0.0,50.2,92.58,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0303,0,3564,2446,719,1395,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:04.619603,22,2,4,4.9,44.8,0.0,50.2,92.59,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0209,0,2535,1992,290,1380,2,1,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:05.331814,22,2,5,12.2,44.8,0.0,50.2,92.6,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0521,0,2528,2017,302,1387,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:05.992340,22,2,5,2.5,44.8,0.0,50.2,92.62,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0107,0,2759,2153,418,1395,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:06.693433,22,2,6,0.0,44.8,0.0,50.2,92.63,234,234,227,0,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0,0,3121,2297,592,1383,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:07.366931,22,2,7,0.0,44.8,0.0,50.2,92.64,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0,0,2497,1996,285,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:08.063767,22,2,8,2.6,44.8,0.0,50.2,92.65,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0111,0,2483,1987,274,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:08.734963,22,2,8,2.4,44.8,0.0,50.2,92.66,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0103,0,2662,2031,339,1385,2,27,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:09.410354,22,2,9,5.1,44.9,0.0,50.2,92.67,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0218,0,2537,2020,303,1387,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:10.083699,22,2,10,7.3,44.9,0.0,50.2,92.68,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0312,0,2898,2232,526,1380,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:10.734167,22,2,10,0.0,44.9,0.0,50.2,92.69,233,233,226,0,4,1,3,5,1,4,773,3.3176,233,1.0,233,15,15,2,0.0,0,2820,2152,455,1409,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:11.428726,22,2,11,2.4,45.0,0.0,50.2,92.71,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0103,0,2969,2573,824,1738,3,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:12.090905,22,2,12,2.4,45.0,0.0,50.2,92.72,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,16,16,2,0.0103,0,2611,2025,321,1382,2,7,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:12.802343,22,2,12,2.4,45.0,0.0,50.2,92.73,234,234,227,0,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0103,0,2411,1995,278,1387,2,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:13.492716,22,2,13,2.6,45.0,0.0,50.2,92.74,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,15,15,2,0.0111,0,2702,2036,315,1389,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:14.192822,22,2,14,2.3,45.0,0.0,50.2,92.75,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,18,18,2,0.0098,0,2736,2067,350,1392,2,4,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:14.869467,22,2,14,2.4,45.0,0.0,50.2,92.76,234,234,227,2,4,1,3,5,1,4,777,3.3205,234,1.0,234,19,19,2,0.0103,0,2649,1994,281,1389,2,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:15.551534,22,2,15,7.1,45.0,0.0,50.2,92.77,234,234,227,1,4,1,3,5,1,4,777,3.3205,234,1.0,234,19,19,2,0.0303,0,2541,1974,272,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:16.210885,22,2,16,35.0,45.8,0.0,50.2,92.79,234,234,227,2,4,1,3,5,1,4,778,3.3248,234,1.0,234,23,23,2,0.1496,0,4396,2522,1444,1396,2,4,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:16.892542,22,2,16,23.7,46.5,0.0,50.2,92.8,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,19,19,2,0.1013,0,8114,4957,5537,1392,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:17.550809,22,2,17,25.6,47.3,0.0,50.2,92.81,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,19,19,2,0.1094,0,14583,15000,9085,1401,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:18.237311,22,2,18,27.5,47.1,0.0,50.2,92.82,234,234,227,2,4,1,3,5,1,4,778,3.3248,234,1.0,234,19,19,2,0.1175,0,10942,8171,7442,1388,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:18.911462,22,2,18,16.2,47.6,0.0,50.2,92.83,234,234,227,2,4,1,3,5,1,4,778,3.3248,234,1.0,234,20,20,2,0.0692,0,11302,7330,5672,1402,2,1,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:19.580985,22,2,19,23.7,48.2,0.0,50.2,92.84,234,234,227,1,4,1,3,5,1,4,778,3.3248,234,1.0,234,18,18,2,0.1013,0,6088,3921,2918,1407,2,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:20.235576,22,2,20,28.2,47.9,0.0,50.2,92.85,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.1205,0,10286,5659,5294,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:20.921469,22,2,20,2.3,47.8,0.0,50.2,92.86,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0098,0,16165,6355,6399,1418,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:21.653065,22,2,21,5.1,47.5,0.0,50.2,92.88,234,233,226,3,4,1,3,5,1,4,775,3.312,234,1.0,234,18,18,2,0.0218,0,3500,2599,972,1402,2,4,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:22.327222,22,2,22,18.9,47.5,0.0,50.2,92.89,234,234,227,3,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0808,0,5010,3434,1794,1773,3,5,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:22.998169,22,2,22,4.9,47.4,0.0,50.2,92.9,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0209,0,4192,2750,1172,1419,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:23.691888,22,2,23,10.5,47.5,0.0,50.2,92.91,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0449,0,2670,2065,382,1390,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:24.371284,22,2,24,4.9,47.5,0.0,50.2,92.92,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0209,0,3037,2216,466,1400,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:25.051565,22,2,25,19.5,47.2,0.0,50.2,92.93,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0833,0,7271,3434,2370,1403,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:25.731046,22,2,25,4.8,47.1,0.0,50.2,92.94,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0205,0,3980,2490,880,1404,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:26.411684,22,2,26,0.0,47.1,0.0,50.2,92.96,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0,0,2724,2075,382,1389,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:27.101157,22,2,27,2.4,47.1,0.0,50.2,92.97,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0103,0,4282,2906,1274,1416,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:27.751054,22,2,27,10.3,47.1,0.0,50.2,92.98,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.044,0,3489,2394,837,1401,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:28.431094,22,2,28,0.0,47.1,0.0,50.2,92.99,234,234,227,0,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0,0,3992,2749,1258,1415,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:29.142328,22,2,29,2.4,47.1,0.0,50.2,93.0,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0103,0,3707,2518,936,1391,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:29.828721,22,2,29,2.4,47.1,0.0,50.2,93.01,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0103,0,3655,2399,741,1396,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:30.501430,22,2,30,2.3,47.1,0.0,50.2,93.02,234,234,227,0,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0098,0,2608,2018,315,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:31.180014,22,2,31,2.6,47.1,0.0,50.2,93.04,234,234,227,0,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0111,0,2652,2055,337,1387,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:31.858683,22,2,31,7.5,47.2,0.0,50.2,93.05,233,233,226,2,4,1,3,5,1,4,775,3.3262,233,1.0,233,18,18,2,0.0322,0,2862,2146,488,1402,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:32.536206,22,2,32,2.6,47.2,0.0,50.2,93.06,234,234,227,0,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0111,0,3585,2880,1127,1739,3,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:33.227714,22,2,33,2.5,47.2,0.0,50.2,93.07,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0107,0,2594,2006,299,1381,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:33.886291,22,2,33,5.0,47.2,0.0,50.2,93.08,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0214,0,2767,2083,355,1397,2,3,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:34.554034,22,2,34,4.7,46.8,0.0,50.2,93.09,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0201,0,2791,2006,295,1385,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:35.294342,22,2,35,1.7,46.8,0.0,50.2,93.1,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0073,0,2553,2002,301,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:35.965149,22,2,35,2.6,46.8,0.0,50.2,93.12,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0111,0,2793,2094,380,1390,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:36.641533,22,2,36,2.6,46.8,0.0,50.2,93.13,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0111,0,2437,1962,261,1379,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:37.296204,22,2,37,7.5,46.8,0.0,50.2,93.14,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0321,0,2581,2018,304,1387,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:37.953746,22,2,37,4.7,46.7,0.0,50.2,93.15,234,234,227,0,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0201,0,2390,1959,257,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:38.641788,22,2,38,4.9,46.7,0.0,50.2,93.16,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0209,0,2616,2013,300,1386,2,4,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:39.355972,22,2,39,0.0,46.7,0.0,50.2,93.17,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0,0,2812,2147,432,1386,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:40.012941,22,2,40,2.3,46.7,0.0,50.2,93.18,234,234,227,2,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0098,0,2786,2061,360,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:40.692623,22,2,40,9.8,46.7,0.0,50.2,93.19,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0419,0,2339,1973,255,1387,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:41.394863,22,2,41,2.6,46.7,0.0,50.2,93.21,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0111,0,2532,2028,315,1385,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:42.074562,22,2,42,4.9,46.7,0.0,50.2,93.22,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0209,0,2705,2021,316,1380,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:42.722474,22,2,42,2.6,46.5,0.0,50.2,93.23,233,233,226,0,4,1,3,5,1,4,775,3.3262,233,1.0,233,18,18,2,0.0112,0,2627,2097,412,1411,2,0,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:43.393205,22,2,43,2.6,46.5,0.0,50.2,93.24,234,234,227,1,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0111,0,3270,2600,868,1730,3,2,level3_benign_normal_behavior,ebpf,benign
2026-05-26 22:02:44.085502,22,2,44,4.9,46.5,0.0,50.2,93.25,234,234,227,0,4,1,3,5,1,4,779,3.3291,234,1.0,234,18,18,2,0.0209,0,2498,1990,276,1389,2,0,level3_benign_normal_behavior,ebpf,benign
